,id,created_time,text
15,1.22296E+18,2020-01-30 18:54:45+00:00,"World Employment and Social Outlook: Trends 2020
- overview of global and regional trends in employment, unemployment, labour force participation @ilo https://t.co/wXohlAmWSH https://t.co/Dp9TxXfIlU"
16,1.22295E+18,2020-01-30 18:48:09+00:00,"@twittetrader @slipperpawz @JoeNBC @nytimes Unemployment number track people who lose their job, it does not track job creation. 🙄"
17,1.22295E+18,2020-01-30 18:18:33+00:00,@CraigMcnish3 @bruinsfantrev @RussOnPolitics @RepAdamSchiff Since Trump has taken office our unemployment is the lowest that it has ever been our stock market is the best it has ever been. There is no recession that is just bull crap from the enemies of the people and that is the news media
18,1.22295E+18,2020-01-30 18:10:34+00:00,@bradfitz @Tailscale Shorter unemployment than mine - I at least took a whole weekend.
19,1.22293E+18,2020-01-30 17:25:08+00:00,"@owillis Maroon. Of course $$$ is all the GOP and their friends think about. They'd probably be happy if it spread through the lower income bracket here - because, ya know, unemployment would go down, and fewer benefits would have to be paid out. Monsters. https://t.co/8l9E19Wrvs"
20,1.22293E+18,2020-01-30 17:12:39+00:00,"@SenSchumer Truth is on YOUR side? You can’t HANDLE the TRUTH! The truth IS the American Electorate want to choose their President in November! They want to re-elect Best Economy in History, Middle East Peace Plan, 2 Great Justices, Low Unemployment, Trade Deals, 401K,...success!"
21,1.22293E+18,2020-01-30 17:06:46+00:00,"@itsbroby @Darrin47491882 @CNN Hitler took GDP from negative to positive and reduced unemployment from 6 mil to 1 mil. This economic recovery was what he used to justify his ascent to dictator — those are the facts. By the time he consolidated all to a single party, it was too late. WAKE THE F UP! https://t.co/20RnpBCbHH"
22,1.22292E+18,2020-01-30 16:36:59+00:00,"Thank you @POTUS @realDonaldTrump for making the economy much better for everyone, for lowering unemployment and thank you for the biggest deal ever with Mexico and Canada. Thank you for putting America first."
23,1.22292E+18,2020-01-30 16:24:32+00:00,"This will force businesses to PAY for ppl to not work and then make them hire someone to “Fill in” for those not able to work!!
It’s a SCAM to decease unemployment 🤪 https://t.co/PKZVyvApr4"
24,1.22291E+18,2020-01-30 15:56:15+00:00,"Average unemployment during the entire President Trump administration is lower than any administration in United States history. You just got to love having a job working it &amp; banking all that money.
Democrats want to impeach you, your vote&amp;your job.
Take the House.
Trump 2020"
25,1.22291E+18,2020-01-30 15:52:55+00:00,@caleblance02 Yesterday you had a lot of choices. You don’t have to listen when my husband is on. You also didn’t have to wish unemployment on him which would devastate us. You’re talking to and about a real person with a real family. Try to think about that in the future.
26,1.22291E+18,2020-01-30 15:52:34+00:00,“Captain Trips lowered the unemployment rate!” is a hell of a take. https://t.co/pss7zw61WE
27,1.22291E+18,2020-01-30 15:49:08+00:00,"There were 216,000 individuals who filed for unemployment benefits for the first time last week.  This is lower than the previous report. https://t.co/qhPpC6UUEI"
28,1.2229E+18,2020-01-30 15:28:36+00:00,@Jessdogky But unemployment numbers? Blah blah blah....... taking in more tax revenues than ever.... blah blah blah......
29,1.2229E+18,2020-01-30 15:15:01+00:00,"@JoeNBC While unemployment is low, the poverty rate and the uninsured rate is high in #NC11 that is allegedly represented by Trump sycophant Gerrymandered Mark Meadows.  I’m running to replace him to bring integrity to the Hill and progress to western NC.

https://t.co/0wdJZNxAt6"
30,1.2229E+18,2020-01-30 15:08:27+00:00,@atrupar Because they people without a job or health insurance will died and thus helping the unemployment rate?
31,1.2229E+18,2020-01-30 14:59:35+00:00,"""This meant they have mostly not been obligated to provide minimum wage, overtime pay, workers' compensation, unemployment insurance and paid sick leave. Workers also pay their own expenses, including gas and vehicle maintenance.""
#AB5
#AB5stories
https://t.co/6CspEdAcRj"
32,1.22289E+18,2020-01-30 14:45:16+00:00,"GEoRGIE Boy. Quick study since I was so inspired by the great @georgedrawing, teacher and awesome draftsman, artist aficionado and super-intense artist who draws more than anyone I know. He even draws in his sleep. Only thang he prolly don’t draw is unemployment. Boom. https://t.co/PeSwd25gu3"
33,1.22288E+18,2020-01-30 14:02:54+00:00,"@JoeNBC Wow
And here I thought unemployment was way down.
Idiot."
34,1.22288E+18,2020-01-30 14:01:57+00:00,@ashokepandit Sir #RSS is worse than #coronarvirus .. it’s very unfortunate that u can’t see that .. this country is being destroyed by them or else 2day India would hv been competing with China to get d youth out of this unemployment virus which is worse than #CoronavirusOutbreak
35,1.22288E+18,2020-01-30 14:00:48+00:00,"Interesting account. Not a good sign when your president tweets more than ours with most replies from sycophants. Are ppl scared to express themselves?        Buhari's admin has recorded an all time high level of inflation,unemployment, nepotism,insecurity &amp; Min. wage reduction. https://t.co/FU1rZg7me4"
36,1.22284E+18,2020-01-30 10:52:46+00:00,"@Stonekettle Simple: after Watergate, the GOP went down in a bloodbath the next election. They're afraid of unemployment as most people are."
37,1.22283E+18,2020-01-30 10:32:42+00:00,"@vikingsspin @brass_monkey_1 @agalligani Hey look!You didn’t explain WHY Obama increased debt. How about saving the US from economical collapse, stimulating the economy in free fall, SAVING the auto industry, the JobsBill to extend benefits when unemployment was 10%!Not billions in handouts to farmers b/c of bad deals. https://t.co/y0aIRIQLYl"
38,1.2228E+18,2020-01-30 08:42:36+00:00,Effects of unemployment with Seattle's $15 minimum wage. #isitworking #yes https://t.co/4vNK0zZb8x
39,1.22277E+18,2020-01-30 06:26:52+00:00,@daythomas1 @donlemon @realDonaldTrump Um I guess Lemon was right I’m not very smart what’s your point? @realDonaldTrump has plenty to “crow about” record low unemployment booming economy etc etc so he needs to bash multiple time presidential loser Joe Biden who has trouble constructing sentences...🤔
40,1.22273E+18,2020-01-30 04:07:01+00:00,"Why they hate President Trump
He reduced those on unemployment and welfare.
""    got rid of NAFTA
""    is working to reduce cost of medical Ins.
""    has opened up ANWR to increase oil production.
""    working to stop fetanol coming into our country
""    creating fair markets
R"
41,1.22273E+18,2020-01-30 03:58:02+00:00,A lunch full of economics without boring us to death. #EducateYourself #Economic #macroeconomics #gdpgrowth #intrestrates #unemployment #inflation #currency #RealEstate #demographics #energy #wagegrowth #income #rodgerstxrealty #ghba https://t.co/JLPJLumVww
42,1.22273E+18,2020-01-30 03:46:44+00:00,@ToddOnFranchise Nothing better than the guy on twitter with elementary level grammar wishing unemployment upon others.
43,1.22273E+18,2020-01-30 03:39:59+00:00,"Why they Hate President Trump.
He opened the Keystone Pipeline
"" cut regulations
"" lowered taxes
"" rejected the nuclear deal with Iran
"" refused signing on to Paris Accord
"" worked to build the wall
"" has defended ICE
"" has lowered unemployment for all
"" signed USMCA. Etc Etc."
44,1.22272E+18,2020-01-30 03:33:40+00:00,"@EGSharpe80 @JaysonFloyd @trencherMT @LamantiaMark @realTrumpForce @realDonaldTrump Really? Lowest unemployment especially for minorities, prison reform bill, making better trade deal, mfg coming back which Obama said wouldn't. He's working for all the American ppl, even you who hate him, but hey your candidates want to give FREE healthcare to illegals."
45,1.22272E+18,2020-01-30 03:25:14+00:00,"Unemployment sucks. Job hunting can suck. Some days suck. I needed a pick me up today and @NyleBayer delivered. Thank you man. Also 
Freebirds&gt;Chipotle everyday."
46,1.22271E+18,2020-01-30 02:27:49+00:00,"My bet is its affecting DC economy, less Bar time, less rub &amp; tugs, escorts are now looking at going on unemployment. Tragic https://t.co/eXqaywTbNo"
47,1.2227E+18,2020-01-30 02:15:50+00:00,Proud of the part @JobsUT has played in supporting Utah’s current nation-leading economy recognized by @GovHerbert. Strongest job growth in the country and Utah’s lowest-ever unemployment rate. #utpol
48,1.2227E+18,2020-01-30 01:51:51+00:00,"@seanhannity He suggested BETO unemployment, por smoker 🤣🤣🤣 https://t.co/qP7x2S4XkJ"
49,1.2227E+18,2020-01-30 01:44:04+00:00,"Man on the radio just said “if he wins the MegaBucks Lottery he’ll still go to work on Monday... but he’s going to buy the radio station, fire himself and collect unemployment.” 

YO WHAT?! Mans said it’s Big Brain Time😂"
50,1.2227E+18,2020-01-30 01:40:22+00:00,"@BernieSanders Why in the world would you want to transform a great economy and low unemployment, #BreadlineBernie? Would you rather ""cities will burn"", according to your staff????"
51,1.22269E+18,2020-01-30 01:33:16+00:00,"@SenCoryGardner , What a stupid question!  You might as well run as a Democrat now. If your that close to throwing out the best unemployment President in history, your no Republican. Why are YOU the guy all the Republicans are thinking will betray us? Just run on who u are."
52,1.22269E+18,2020-01-30 01:27:59+00:00,So @SenCoryGardner doesn’t give a damn about getting re-elected obviously. That’s good - he will be in the unemployment line this time next year.
53,1.22269E+18,2020-01-30 01:00:56+00:00,"In WV, the poverty rate is 33% w/49.4% of children living in poverty. Unemployment is 30%+.

Please Partner with us Today to help make a difference in the lives of people suffering from poverty.

For More Information: https://t.co/JAiUlRKcQl

(800) 722-8714
#Partner #AnchorRidge https://t.co/I2iq1B2sji"
54,1.22268E+18,2020-01-30 00:41:56+00:00,"@Frank_McG With unemployment at 3.5%!  

😂"
55,1.23318E+18,2020-02-27 23:48:37+00:00,Robots aren’t taking our jobs — they’re becoming our bosses https://t.co/itu6n9W2x2
56,1.23317E+18,2020-02-27 23:25:57+00:00,"@WalshFreedom Why do you hate this country?  Trump has done more for this country than the past 4 presidents combined. We have lower unemployment, which I know is bad for the Democrats.they need more people dependent on govt."
57,1.23316E+18,2020-02-27 22:40:58+00:00,@StayWonked @realDonaldTrump And brought unemployment to lowest records ever among blacks. And brought 12k factories into America. And got us out of horrible NAFTA and into fairer USMCA. And wages have rises. 72% of new jobs have went to women. He’s done so much good dems refuse to see. Sad.
58,1.23316E+18,2020-02-27 22:37:30+00:00,"“We should look at individuals—not national averages—as the unit of analysis, and ask: Are wages adequate? Can people support themselves and their families if they work full time?”

#UnionsForAll 

https://t.co/7l7TGxU68K"
59,1.23316E+18,2020-02-27 22:28:38+00:00,@rhonda_harbison @KathiInCali @highnlonesome @Yb1962YvonneYc @Bradybits @mikememoli This is about tax cuts for wealthy and corporate tax cuts. This is one opinion. A look at the record low unemployment numbers and consumer confidence shows they did work.
60,1.23315E+18,2020-02-27 21:41:09+00:00,"@KathiInCali @Yb1962YvonneYc @highnlonesome @Bradybits @rhonda_harbison @mikememoli Did you read the tax tables? Show me someone who didn’t get a cut. What income level? 

Corporate rate cuts didn’t hurt you! It brought back jobs and is why we have record low unemployment!"
61,1.23314E+18,2020-02-27 21:30:11+00:00,"@DanKxStar @yruwhining @JudyCaughran @MSNBC @MaddowBlog Under Obama unemployment went from about 10% to 4%. Under Trump it went from 4% to 3.6%. You so the math! Ooh btw, if the stable genius had any credibility at all,  he would have stabilized the market with his press conference instead of causing it to crash!"
62,1.23314E+18,2020-02-27 21:12:04+00:00,@aravosis I mean crappy fiscal policy to raise fed debt obligations and pushing up inflation bc of extremely low unemployment aren't helping when a real crisis appears.
63,1.23314E+18,2020-02-27 21:04:46+00:00,@pgeezy68 @VoteOjeda2020 Unemployment isn't socialism. It's a type of insurance paid for by employers and collected only if an employee qualifies to do so.
64,1.23314E+18,2020-02-27 21:01:15+00:00,"While @BettyYeeforCA says that unemployment will hit 5% in California, it’s on par for what’s happening with the rest of the country."
65,1.23312E+18,2020-02-27 19:48:19+00:00,"@jwhitejr @PapiAWill @TMZ What’s is your problem Trump has passed prison reform,opened up opportunity zones in major cities for minorities,and his economy has given minorities their lowest unemployment rate in history. So other than being half black what did Obama do in 8 years?"
66,1.23311E+18,2020-02-27 19:25:59+00:00,"@AmyMek Why cares. ?. A high crime city, high unemployment. From those who are graduating high school, only 19 students scored 1500 or higher, with a mean score of 1100. 2nd largest Muslim community in the U.S.,"
67,1.23311E+18,2020-02-27 19:24:42+00:00,@DansAce welcome to the company oopsie welcome to unemployment
68,1.23311E+18,2020-02-27 19:12:14+00:00,"The truth of this can't be expressed enough. If towns/areas are ordered to close,  these people will potentially become homeless. Us gov should provide unemployment for people in these situations. https://t.co/rPyfijkpyq"
69,1.23308E+18,2020-02-27 17:36:57+00:00,You never see cats work at all! This is dedicated to my old roommates’ cat who is in his third year of unemployment https://t.co/VhY2DiLg41
70,1.23308E+18,2020-02-27 17:36:39+00:00,"@MikeHsuAAF 

If you are applying for unemployment make sure you put the reason for your departure was due to an ""Act Of God"" seems legit to me kid"
71,1.23308E+18,2020-02-27 17:07:08+00:00,Unemployment looking real good rn https://t.co/7kW678Hha4
72,1.23308E+18,2020-02-27 17:07:05+00:00,@Writer_KSHunter I hear unemployment calling and he might get fired too
73,1.23306E+18,2020-02-27 16:18:01+00:00,"@IctChiefs @LexPadillaNews @KSNNews While true, you didn't specify poor people, you did say they should blame their neighbors.

The neighbors in the area live in a less affluent part of our city.

So, by blaming neighbors whose household income is low, home value is low, and unemployment level higher than avg...."
74,1.23306E+18,2020-02-27 16:16:53+00:00,"@v_sinayad Yep that’s what happened you spoke out or stood up for something they weren’t fuckin wit, so they fired you. Like I said file for unemployment until you get another job."
75,1.23306E+18,2020-02-27 16:13:50+00:00,@v_sinayad Draw unemployment
76,1.23305E+18,2020-02-27 15:36:26+00:00,"https://t.co/GeFrFibUKQ.....
EDD Unemployment System....
They don't pick up the phone....
1800 300 5616...."
77,1.23305E+18,2020-02-27 15:17:38+00:00,"@PaDenys @Spaniard8888888 @politico @TheDemocrats •Black Brown &amp; Yellow unemployment rate at lowest levels
•Women unemployment rate lowest in 70Y
•Black poverty declined to lowest rate
•2019, women filed 72% of all New Jobs
•Record no. of young Americans employed
•Wages are rising"
78,1.23305E+18,2020-02-27 15:16:54+00:00,"@PaDenys @Spaniard8888888 @politico @TheDemocrats •Econ best it has ever been
•Military is completely rebuilt
•Slashing record no. of job killing regs
•Historic and record-setting tax cuts
•Fair and reciprocal trade agreements
•Created 7M jobs within first 3Y
•Unemployment rate lowest in ½ century"
79,1.23304E+18,2020-02-27 14:54:27+00:00,"@JohnCornyn You say that like you think you have an automatic lock on Texas.

Texans are tired of the last 4 years being all for the rich instead them, stealing from the military for a pointless wall, no fixes for unaffordable healthcare, and bad unemployment policy tanking the economy."
80,1.23303E+18,2020-02-27 13:51:53+00:00,@dannycantalk @DecepticonMemes I’m wondering what the difference is in actual numbers between the jobless rate and actual unemployment recipients
81,1.23299E+18,2020-02-27 11:28:00+00:00,@FBINewark. You ALLOWED. TO STEAL Unemployment BENEFIT. TOO! TO https://t.co/dsiURk73Tm!! https://t.co/O15h0BzYw4
82,1.23297E+18,2020-02-27 10:00:28+00:00,@AmandaS37918504 @JohnCaseIII @sambalatteman @washingtonpost That would make unemployment a debacle. Thousands of insurance companies gone just like that. Sounds logical.
83,1.23294E+18,2020-02-27 08:23:52+00:00,"Not sure why Biden says he’s living in 1920?                         2020 = great economy, lowest unemployment in history, strongest military, best trade deals ever; he must be sleeping in the room he grew up in.    Unfit for POTUS."
84,1.2329E+18,2020-02-27 05:40:09+00:00,BuT tHe UnEmPloYmEnT nuMbeRs https://t.co/yA47fT17Bk
85,1.23289E+18,2020-02-27 04:44:45+00:00,"@SEEngle7 @OliverMcGee @realDonaldTrump @JoeBiden @POTUS @WhiteHouse Obama, a black President, was In office for 8 years. How come he didn’t resolve the unemployment high rate among blacks in South?  It has been much better since Trump’s presidanvy."
86,1.23288E+18,2020-02-27 04:13:59+00:00,@DrSwizter Unemployment
87,1.23288E+18,2020-02-27 03:58:54+00:00,"@tesullivan1 @kimKBaltimore @cinrui @BernieSanders White unemployment rate is 3.3%. Black is 6.1%.
17.7% of blacks live below the poverty line. 9% of whites are below.
Better than it was, but not good. Not good at all."
88,1.23288E+18,2020-02-27 03:52:08+00:00,"@SenorBlazer @Warhogs56 @mikehuntley63 I’m partial to Helton staying. Aaron Ausmus, the Strength Coach. Is a friend of mine. Don’t want him in the unemployment line."
89,1.23287E+18,2020-02-27 03:29:15+00:00,"@lauraapollo @madgib1987 @quibbler @realAvmus @Acosta If you were a Republican, what “Republican” or “Conservative” actions has @POTUS not performed to your liking?
He’s appointed Constitutional originalist judges, lowered taxes, &amp; lowered unemployment, (which lowered gov’t assistance.)
These are ALL solid Republican ideals."
90,1.23286E+18,2020-02-27 02:50:18+00:00,I’m trying to budget my work schedule so I’m free during the AC release but homeboy might just have to go on unemployment for a while
91,1.23286E+18,2020-02-27 02:46:33+00:00,"@rjw41x @SpeakerPelosi Especially the part with the lowest unemployment for blacks, Latinos, and women, right?"
92,1.23285E+18,2020-02-27 01:54:54+00:00,Michael probably wore this suit down to the unemployment office and now he’s having dinner with Meka #MarriedAtFirstSight https://t.co/mmYAnqXDsx
93,1.23284E+18,2020-02-27 01:48:35+00:00,I’m glad Donna didnt think Alex was gonna follow her dumbass ass to the curb and unemployment line  #BlackInkCrew
94,1.23284E+18,2020-02-27 01:29:20+00:00,"@chichenpizza I’m trying, but every day is harder. I’ve been unemployed since mid July. Unemployment is about to end. I live alone in a rental I can’t afford. Parents will help out, but I’m sure I deeply disappoint them. I feel like I do everything wrong and I’m losing hope."
95,1.23284E+18,2020-02-27 01:18:16+00:00,"I feel like I was invited to the front of the bus by the Repubican party, I don't know how tong the ride will last though!! 3 yr, unemployment checks, Transgenders parties every night, $6,000 tax refunds taxbrefunds $12,000 incomes, free insurance to pay for sex repairs....."
96,1.23283E+18,2020-02-27 00:56:07+00:00,@onecoreymiller @AngelaBelcamino @realDonaldTrump Yes.  Thank you for setting the record straight to those uninformed know nothings. Maybe they need to go the labor website and look up the current labor statistics and see how unemployment is at an all time low.
97,1.23283E+18,2020-02-27 00:52:44+00:00,@AngelaBelcamino @realDonaldTrump Are you kidding me? Evidently you’ve not looked at any labor statistics lately to see how far unemployment has gone down.  It’s at a historic low.  That’s only one small item of the improvement that is occurring in this country now.
98,1.23282E+18,2020-02-27 00:27:43+00:00,"@ahneg @FlemingSkip @MatthewJshow @realDonaldTrump Just as corporations will leave when he raises the Corp tax, causing unemployment to skyrocket. Of course his “Climate Crisis hoax” &amp; green new deal which attacks the fossil fuel industry will also cost millions of jobs, not to mention the increase in fuel costs"
